posted_date,raw_date,amount,amount_minor,direction,section,description,description_raw,statement_start,statement_end,account_last4,source_file,raw_lines_json
2023-11-06,11/06/23,-11.20,-1120,debit,withdrawals,MOBILE PURCHASE 1102 TST* El Jefes Taqueria NEW BRUNSWICKNJ,11/06/23 MOBILE PURCHASE 1102 TST* El Jefes Taqueria NEW BRUNSWICKNJ,"October 19, 2023","November 16, 2023",2061,eStmt_2023-11-16.pdf,"[""11/06/23 MOBILE PURCHASE 1102  TST* El Jefes Taqueria NEW BRUNSWICKNJ -11.20""]"
2023-11-06,11/06/23,-1.00,-100,debit,withdrawals,MOBILE PURCHASE 1103 CAFE WEST NEW BRUNSWICKNJ,11/06/23 MOBILE PURCHASE 1103 CAFE WEST NEW BRUNSWICKNJ,"October 19, 2023","November 16, 2023",2061,eStmt_2023-11-16.pdf,"[""11/06/23 MOBILE PURCHASE 1103  CAFE WEST NEW BRUNSWICKNJ -1.00""]"
2023-11-06,11/06/23,-0.40,-40,debit,withdrawals,MOBILE PURCHASE 1104 STARBUCKS TRUCK PISCATAWAY NJ,11/06/23 MOBILE PURCHASE 1104 STARBUCKS TRUCK PISCATAWAY NJ,"October 19, 2023","November 16, 2023",2061,eStmt_2023-11-16.pdf,"[""11/06/23 MOBILE PURCHASE 1104  STARBUCKS TRUCK PISCATAWAY   NJ -0.40""]"
2023-11-07,11/07/23,-7.41,-741,debit,withdrawals,"MOBILE PURCHASE 1105 JERSEY MIKES 1066 NEW BRUNSWICKNJ continued on the next page MOUSTAFA MOHAMED NASR ! Account # 3810 6904 2061 ! October 19, 2023 to November 16, 2023","11/07/23 MOBILE PURCHASE 1105 JERSEY MIKES 1066 NEW BRUNSWICKNJ continued on the next page MOUSTAFA MOHAMED NASR ! Account # 3810 6904 2061 ! October 19, 2023 to November 16, 2023","October 19, 2023","November 16, 2023",2061,eStmt_2023-11-16.pdf,"[""11/07/23 MOBILE PURCHASE 1105  JERSEY MIKES 1066 NEW BRUNSWICKNJ -7.41"", ""continued on the next page"", ""MOUSTAFA MOHAMED NASR   !   Account # 3810 6904 2061   !   October 19, 2023 to November 16, 2023""]"
2023-11-09,11/09/23,-11.20,-1120,debit,withdrawals,MOBILE PURCHASE 1107 TST* El Jefes Taqueria NEW BRUNSWICKNJ,11/09/23 MOBILE PURCHASE 1107 TST* El Jefes Taqueria NEW BRUNSWICKNJ,"October 19, 2023","November 16, 2023",2061,eStmt_2023-11-16.pdf,"[""11/09/23 MOBILE PURCHASE 1107  TST* El Jefes Taqueria NEW BRUNSWICKNJ -11.20""]"
2023-11-09,11/09/23,-6.31,-631,debit,withdrawals,MOBILE PURCHASE 1108 GLORIA JEANS COFFEES NEW BRUNWICK NJ,11/09/23 MOBILE PURCHASE 1108 GLORIA JEANS COFFEES NEW BRUNWICK NJ,"October 19, 2023","November 16, 2023",2061,eStmt_2023-11-16.pdf,"[""11/09/23 MOBILE PURCHASE 1108  GLORIA JEANS COFFEES NEW BRUNWICK NJ -6.31""]"
2023-11-13,11/13/23,-4.36,-436,debit,other_subtractions,"Zelle payment to POOJA PARIKH for ""installment 1""; Conf# gw5d5oi7d","11/13/23 Zelle payment to POOJA PARIKH for ""installment 1""; Conf# gw5d5oi7d","October 19, 2023","November 16, 2023",2061,eStmt_2023-11-16.pdf,"[""11/13/23 Zelle payment to  POOJA PARIKH for \""installment 1\""; Conf# gw5d5oi7d -4.36""]"
2023-11-17,11/17/23,-12.77,-1277,debit,other_subtractions,VENMO DES:PAYMENT ID:1030656534769 INDN:MOUSTAFA NASR CO ID:3264681992 WEB,11/17/23 VENMO DES:PAYMENT ID:1030656534769 INDN:MOUSTAFA NASR CO ID:3264681992 WEB,"November 17, 2023","December 15, 2023",2061,eStmt_2023-12-15.pdf,"[""11/17/23 VENMO            DES:PAYMENT    ID:1030656534769  INDN:MOUSTAFA NASR           CO"", ""ID:3264681992 WEB-12.77""]"
2023-11-20,11/20/23,-5.50,-550,debit,withdrawals,MOBILE PURCHASE 1116 GERLANDAS PIZZA 732-4631616 NJ,11/20/23 MOBILE PURCHASE 1116 GERLANDAS PIZZA 732-4631616 NJ,"November 17, 2023","December 15, 2023",2061,eStmt_2023-12-15.pdf,"[""11/20/23 MOBILE PURCHASE 1116  GERLANDAS PIZZA 732-4631616  NJ -5.50""]"
2023-11-21,11/21/23,-17.57,-1757,debit,withdrawals,MOBILE PURCHASE 1119 MAMOUN'S FALAFEL NEW BRUNSWICKNJ,11/21/23 MOBILE PURCHASE 1119 MAMOUN'S FALAFEL NEW BRUNSWICKNJ,"November 17, 2023","December 15, 2023",2061,eStmt_2023-12-15.pdf,"[""11/21/23 MOBILE PURCHASE 1119  MAMOUN'S FALAFEL NEW BRUNSWICKNJ -17.57""]"
2023-11-21,11/21/23,-3.20,-320,debit,withdrawals,PURCHASE 1121 PANERA SIP CLUB 601492 732-981-8221 NJ,11/21/23 PURCHASE 1121 PANERA SIP CLUB 601492 732-981-8221 NJ,"November 17, 2023","December 15, 2023",2061,eStmt_2023-12-15.pdf,"[""11/21/23 PURCHASE   1121 PANERA SIP CLUB 601492 732-981-8221 NJ -3.20""]"
2023-11-24,11/24/23,-266.55,-26655,debit,withdrawals,NST BEST BUY 11/24 #000181314 MOBILE PURCHASE 1851 DEPTFORD CEN DEPTFORD NJ,11/24/23 NST BEST BUY 11/24 #000181314 MOBILE PURCHASE 1851 DEPTFORD CEN DEPTFORD NJ,"November 17, 2023","December 15, 2023",2061,eStmt_2023-12-15.pdf,"[""11/24/23 NST BEST BUY    11/24 #000181314 MOBILE PURCHASE 1851 DEPTFORD CEN  DEPTFORD      NJ -266.55""]"
2023-11-24,11/24/23,-5.92,-592,debit,withdrawals,MOBILE PURCHASE 1121 GIOVANELLIS - PIZZA NEW BRUNSWICKNJ,11/24/23 MOBILE PURCHASE 1121 GIOVANELLIS - PIZZA NEW BRUNSWICKNJ,"November 17, 2023","December 15, 2023",2061,eStmt_2023-12-15.pdf,"[""11/24/23 MOBILE PURCHASE 1121  GIOVANELLIS - PIZZA NEW BRUNSWICKNJ -5.92""]"
2023-11-24,11/24/23,100.00,10000,credit,deposits,Online Banking transfer from CHK 3765 Confirmation# 7484479851,11/24/23 Online Banking transfer from CHK 3765 Confirmation# 7484479851,"November 17, 2023","December 15, 2023",2061,eStmt_2023-12-15.pdf,"[""11/24/23 Online Banking transfer from CHK 3765 Confirmation# 7484479851 100.00""]"
2023-11-24,11/24/23,250.00,25000,credit,deposits,Online Banking transfer from CHK 3765 Confirmation# 7184512983,11/24/23 Online Banking transfer from CHK 3765 Confirmation# 7184512983,"November 17, 2023","December 15, 2023",2061,eStmt_2023-12-15.pdf,"[""11/24/23 Online Banking transfer from CHK 3765 Confirmation# 7184512983 250.00""]"
2023-11-27,11/27/23,-35.00,-3500,debit,other_subtractions,VENMO DES:PAYMENT ID:1030857935195 INDN:MOUSTAFA NASR CO ID:3264681992 WEB,11/27/23 VENMO DES:PAYMENT ID:1030857935195 INDN:MOUSTAFA NASR CO ID:3264681992 WEB,"November 17, 2023","December 15, 2023",2061,eStmt_2023-12-15.pdf,"[""11/27/23 VENMO            DES:PAYMENT    ID:1030857935195  INDN:MOUSTAFA NASR           CO"", ""ID:3264681992 WEB-35.00""]"
2023-11-27,11/27/23,-21.31,-2131,debit,withdrawals,CHECKCARD 1126 AMAZON.COM*1O0812B33 SEATTLE WA 24431063330083321143434,11/27/23 CHECKCARD 1126 AMAZON.COM*1O0812B33 SEATTLE WA 24431063330083321143434,"November 17, 2023","December 15, 2023",2061,eStmt_2023-12-15.pdf,"[""11/27/23 CHECKCARD  1126 AMAZON.COM*1O0812B33 SEATTLE      WA 24431063330083321143434 -21.31""]"
2023-11-29,11/29/23,-0.45,-45,debit,withdrawals,MOBILE PURCHASE 1127 CAFE WEST NEW BRUNSWICKNJ,11/29/23 MOBILE PURCHASE 1127 CAFE WEST NEW BRUNSWICKNJ,"November 17, 2023","December 15, 2023",2061,eStmt_2023-12-15.pdf,"[""11/29/23 MOBILE PURCHASE 1127  CAFE WEST NEW BRUNSWICKNJ -0.45""]"
2023-11-29,11/29/23,50.00,5000,credit,deposits,Zelle payment from MOHAMED NASR Conf# k3z5shh4b,11/29/23 Zelle payment from MOHAMED NASR Conf# k3z5shh4b,"November 17, 2023","December 15, 2023",2061,eStmt_2023-12-15.pdf,"[""11/29/23 Zelle payment from MOHAMED NASR Conf# k3z5shh4b 50.00""]"
2023-11-30,11/30/23,25.00,2500,credit,deposits,Online Banking transfer from CHK 3765 Confirmation# 7437179043,11/30/23 Online Banking transfer from CHK 3765 Confirmation# 7437179043,"November 17, 2023","December 15, 2023",2061,eStmt_2023-12-15.pdf,"[""11/30/23 Online Banking transfer from CHK 3765 Confirmation# 7437179043 25.00""]"
2023-12-01,12/01/23,-9.15,-915,debit,withdrawals,MOBILE PURCHASE 1201 PANERA BREAD #606003 K NEW BRUNSWICKNJ,12/01/23 MOBILE PURCHASE 1201 PANERA BREAD #606003 K NEW BRUNSWICKNJ,"November 17, 2023","December 15, 2023",2061,eStmt_2023-12-15.pdf,"[""12/01/23 MOBILE PURCHASE 1201  PANERA BREAD #606003 K NEW BRUNSWICKNJ -9.15""]"
2023-12-01,12/01/23,-6.38,-638,debit,withdrawals,CHECKCARD 1201 Spotify USA 877-7781161 NY 24204293335000854043065 RECURRING,12/01/23 CHECKCARD 1201 Spotify USA 877-7781161 NY 24204293335000854043065 RECURRING,"November 17, 2023","December 15, 2023",2061,eStmt_2023-12-15.pdf,"[""12/01/23 CHECKCARD  1201 Spotify USA 877-7781161  NY 24204293335000854043065 RECURRING -6.38""]"
2023-12-04,12/04/23,-22.89,-2289,debit,withdrawals,"CHECKCARD 1203 AMZN MKTP US*ST8IW9XW3 SEATTLE WA 24431063337083704187951 continued on the next page MOUSTAFA MOHAMED NASR ! Account # 3810 6904 2061 ! November 17, 2023 to December 15, 2023","12/04/23 CHECKCARD 1203 AMZN MKTP US*ST8IW9XW3 SEATTLE WA 24431063337083704187951 continued on the next page MOUSTAFA MOHAMED NASR ! Account # 3810 6904 2061 ! November 17, 2023 to December 15, 2023","November 17, 2023","December 15, 2023",2061,eStmt_2023-12-15.pdf,"[""12/04/23 CHECKCARD  1203 AMZN MKTP US*ST8IW9XW3 SEATTLE      WA 24431063337083704187951 -22.89"", ""continued on the next page"", ""MOUSTAFA MOHAMED NASR   !   Account # 3810 6904 2061   !   November 17, 2023 to December 15, 2023""]"
2023-12-04,12/04/23,-5.00,-500,debit,other_subtractions,Zelle payment to SAGE THOMPSON Conf# qlyvof6ep,12/04/23 Zelle payment to SAGE THOMPSON Conf# qlyvof6ep,"November 17, 2023","December 15, 2023",2061,eStmt_2023-12-15.pdf,"[""12/04/23 Zelle payment to  SAGE THOMPSON Conf# qlyvof6ep -5.00""]"
2023-12-05,12/05/23,-14.13,-1413,debit,withdrawals,MOBILE PURCHASE 1204 TST* EL JEFES TAQUERIA NEW BRUNSWICKNJ,12/05/23 MOBILE PURCHASE 1204 TST* EL JEFES TAQUERIA NEW BRUNSWICKNJ,"November 17, 2023","December 15, 2023",2061,eStmt_2023-12-15.pdf,"[""12/05/23 MOBILE PURCHASE 1204  TST* EL JEFES TAQUERIA NEW BRUNSWICKNJ -14.13""]"
2023-12-06,12/06/23,24.62,2462,credit,deposits,APPLE CASH INS 12/06 #000209139 PMNT RCVD APPLE CASH INST X Visa Direct CA,12/06/23 APPLE CASH INS 12/06 #000209139 PMNT RCVD APPLE CASH INST X Visa Direct CA,"November 17, 2023","December 15, 2023",2061,eStmt_2023-12-15.pdf,"[""12/06/23 APPLE CASH INS  12/06 #000209139 PMNT RCVD APPLE CASH INST X  Visa Direct   CA 24.62""]"
2023-12-07,12/07/23,-35.30,-3530,debit,withdrawals,PURCHASE 1205 PAYPAL *PAND9GSA 13957131840,12/07/23 PURCHASE 1205 PAYPAL *PAND9GSA 13957131840,"November 17, 2023","December 15, 2023",2061,eStmt_2023-12-15.pdf,"[""12/07/23 PURCHASE   1205 PAYPAL *PAND9GSA 13957131840 -35.30""]"
2023-12-08,12/08/23,-34.79,-3479,debit,withdrawals,PURCHASE 1207 PAYPAL *HM 855-466-7467 NJ,12/08/23 PURCHASE 1207 PAYPAL *HM 855-466-7467 NJ,"November 17, 2023","December 15, 2023",2061,eStmt_2023-12-15.pdf,"[""12/08/23 PURCHASE   1207 PAYPAL *HM 855-466-7467 NJ -34.79""]"
2023-12-11,12/11/23,-50.81,-5081,debit,other_subtractions,HANG ZHOU PAN DA DES:IAT PAYPAL ID:1031181409657 INDN:MOUSTAFA NASR CO ID:XXXXXXXXXC IAT PMT INFO: WEB 000000000000005081,12/11/23 HANG ZHOU PAN DA DES:IAT PAYPAL ID:1031181409657 INDN:MOUSTAFA NASR CO ID:XXXXXXXXXC IAT PMT INFO: WEB 000000000000005081,"November 17, 2023","December 15, 2023",2061,eStmt_2023-12-15.pdf,"[""12/11/23 HANG ZHOU PAN DA DES:IAT PAYPAL ID:1031181409657  INDN:MOUSTAFA NASR           CO"", ""ID:XXXXXXXXXC IAT  PMT INFO: WEB 000000000000005081-50.81""]"
2023-12-11,12/11/23,-23.67,-2367,debit,withdrawals,PURCHASE 1206 PAYPAL *PAND9GSA 13957131840,12/11/23 PURCHASE 1206 PAYPAL *PAND9GSA 13957131840,"November 17, 2023","December 15, 2023",2061,eStmt_2023-12-15.pdf,"[""12/11/23 PURCHASE   1206 PAYPAL *PAND9GSA 13957131840 -23.67""]"
2023-12-11,12/11/23,-17.84,-1784,debit,withdrawals,MOBILE PURCHASE 1210 R U HUNGRY NEW BRUNSWICKNJ,12/11/23 MOBILE PURCHASE 1210 R U HUNGRY NEW BRUNSWICKNJ,"November 17, 2023","December 15, 2023",2061,eStmt_2023-12-15.pdf,"[""12/11/23 MOBILE PURCHASE 1210  R U HUNGRY NEW BRUNSWICKNJ -17.84""]"
2023-12-11,12/11/23,-4.95,-495,debit,withdrawals,MOBILE PURCHASE 1208 TST* 16 HANDLES - RUTGE PISCATAWAY NJ,12/11/23 MOBILE PURCHASE 1208 TST* 16 HANDLES - RUTGE PISCATAWAY NJ,"November 17, 2023","December 15, 2023",2061,eStmt_2023-12-15.pdf,"[""12/11/23 MOBILE PURCHASE 1208  TST* 16 HANDLES - RUTGE PISCATAWAY   NJ -4.95""]"
2023-12-11,12/11/23,-2.93,-293,debit,withdrawals,MOBILE PURCHASE 1209 TST* 25 BURGERS- NEW New BrunswickNJ,12/11/23 MOBILE PURCHASE 1209 TST* 25 BURGERS- NEW New BrunswickNJ,"November 17, 2023","December 15, 2023",2061,eStmt_2023-12-15.pdf,"[""12/11/23 MOBILE PURCHASE 1209  TST* 25 BURGERS- NEW New BrunswickNJ -2.93""]"
2023-12-11,12/11/23,50.00,5000,credit,deposits,BKOFAMERICA ATM 12/09 #000008792 DEPOSIT NEW BRUNSWICK NEW BRUNSWICK NJ,12/11/23 BKOFAMERICA ATM 12/09 #000008792 DEPOSIT NEW BRUNSWICK NEW BRUNSWICK NJ,"November 17, 2023","December 15, 2023",2061,eStmt_2023-12-15.pdf,"[""12/11/23 BKOFAMERICA ATM 12/09 #000008792 DEPOSIT NEW BRUNSWICK      NEW BRUNSWICK NJ 50.00""]"
2023-12-11,12/11/23,50.00,5000,credit,deposits,Online Banking transfer from CHK 3765 Confirmation# 7731740231,12/11/23 Online Banking transfer from CHK 3765 Confirmation# 7731740231,"November 17, 2023","December 15, 2023",2061,eStmt_2023-12-15.pdf,"[""12/11/23 Online Banking transfer from CHK 3765 Confirmation# 7731740231 50.00""]"
2023-12-12,12/12/23,-5.33,-533,debit,withdrawals,MOBILE PURCHASE 1211 TST* FRITZ'S NEW BRUNSWICKNJ,12/12/23 MOBILE PURCHASE 1211 TST* FRITZ'S NEW BRUNSWICKNJ,"November 17, 2023","December 15, 2023",2061,eStmt_2023-12-15.pdf,"[""12/12/23 MOBILE PURCHASE 1211  TST* FRITZ'S NEW BRUNSWICKNJ -5.33""]"
2023-12-13,12/13/23,-18.13,-1813,debit,withdrawals,MOBILE PURCHASE 1212 CHIPOTLE 1256 NEW BRUNSWICKNJ,12/13/23 MOBILE PURCHASE 1212 CHIPOTLE 1256 NEW BRUNSWICKNJ,"November 17, 2023","December 15, 2023",2061,eStmt_2023-12-15.pdf,"[""12/13/23 MOBILE PURCHASE 1212  CHIPOTLE 1256 NEW BRUNSWICKNJ -18.13""]"
2023-12-14,12/14/23,-1.70,-170,debit,withdrawals,MOBILE PURCHASE 1213 R U HUNGRY NEW BRUNSWICKNJ,12/14/23 MOBILE PURCHASE 1213 R U HUNGRY NEW BRUNSWICKNJ,"November 17, 2023","December 15, 2023",2061,eStmt_2023-12-15.pdf,"[""12/14/23 MOBILE PURCHASE 1213  R U HUNGRY NEW BRUNSWICKNJ -1.70""]"
2023-12-15,12/15/23,-1.89,-189,debit,other_subtractions,HANG ZHOU PAN DA DES:IAT PAYPAL ID:1031222128523 INDN:MOUSTAFA NASR CO ID:XXXXXXXXXC IAT PMT INFO: WEB 000000000000000189,12/15/23 HANG ZHOU PAN DA DES:IAT PAYPAL ID:1031222128523 INDN:MOUSTAFA NASR CO ID:XXXXXXXXXC IAT PMT INFO: WEB 000000000000000189,"November 17, 2023","December 15, 2023",2061,eStmt_2023-12-15.pdf,"[""12/15/23 HANG ZHOU PAN DA DES:IAT PAYPAL ID:1031222128523  INDN:MOUSTAFA NASR           CO"", ""ID:XXXXXXXXXC IAT  PMT INFO: WEB 000000000000000189-1.89""]"
2023-12-15,12/15/23,900.00,90000,credit,deposits,Online Banking transfer from CHK 3765 Confirmation# 7966703091,12/15/23 Online Banking transfer from CHK 3765 Confirmation# 7966703091,"November 17, 2023","December 15, 2023",2061,eStmt_2023-12-15.pdf,"[""12/15/23 Online Banking transfer from CHK 3765 Confirmation# 7966703091 900.00""]"
2023-12-18,12/18/23,-25.00,-2500,debit,withdrawals,PMNT SENT 1216 APPLE CASH SENT MONEY 1INFINITELOOPCA,12/18/23 PMNT SENT 1216 APPLE CASH SENT MONEY 1INFINITELOOPCA,"December 16, 2023","January 18, 2024",2061,eStmt_2024-01-18.pdf,"[""12/18/23 PMNT SENT  1216 APPLE CASH SENT MONEY 1INFINITELOOPCA -25.00""]"
2023-12-18,12/18/23,-10.00,-1000,debit,withdrawals,PURCHASE 1215 CG LAUNDRY RUTGERS COLL 804-7846100 NJ,12/18/23 PURCHASE 1215 CG LAUNDRY RUTGERS COLL 804-7846100 NJ,"December 16, 2023","January 18, 2024",2061,eStmt_2024-01-18.pdf,"[""12/18/23 PURCHASE   1215 CG LAUNDRY RUTGERS COLL 804-7846100  NJ -10.00""]"
2023-12-18,12/18/23,-4.57,-457,debit,withdrawals,MOBILE PURCHASE 1216 PANERA BREAD #606003 K NEW BRUNSWICKNJ,12/18/23 MOBILE PURCHASE 1216 PANERA BREAD #606003 K NEW BRUNSWICKNJ,"December 16, 2023","January 18, 2024",2061,eStmt_2024-01-18.pdf,"[""12/18/23 MOBILE PURCHASE 1216  PANERA BREAD #606003 K NEW BRUNSWICKNJ -4.57""]"
2023-12-19,12/19/23,-554.00,-55400,debit,other_subtractions,Rutgers ePay DES:RutgersPay ID:1002002395 INDN:Moustafa Nasr CO ID:1364199567 WEB,12/19/23 Rutgers ePay DES:RutgersPay ID:1002002395 INDN:Moustafa Nasr CO ID:1364199567 WEB,"December 16, 2023","January 18, 2024",2061,eStmt_2024-01-18.pdf,"[""12/19/23 Rutgers ePay     DES:RutgersPay ID:1002002395  INDN:Moustafa Nasr           CO ID:1364199567"", ""WEB-554.00""]"
2023-12-19,12/19/23,-275.00,-27500,debit,other_subtractions,Rutgers ePay DES:RutgersPay ID:1002002387 INDN:Moustafa Nasr CO ID:1364199567 WEB,12/19/23 Rutgers ePay DES:RutgersPay ID:1002002387 INDN:Moustafa Nasr CO ID:1364199567 WEB,"December 16, 2023","January 18, 2024",2061,eStmt_2024-01-18.pdf,"[""12/19/23 Rutgers ePay     DES:RutgersPay ID:1002002387  INDN:Moustafa Nasr           CO ID:1364199567"", ""WEB-275.00""]"
2023-12-22,12/22/23,-0.27,-27,debit,withdrawals,PMNT SENT 1221 APPLE CASH SENT MONEY 1INFINITELOOPCA,12/22/23 PMNT SENT 1221 APPLE CASH SENT MONEY 1INFINITELOOPCA,"December 16, 2023","January 18, 2024",2061,eStmt_2024-01-18.pdf,"[""12/22/23 PMNT SENT  1221 APPLE CASH SENT MONEY 1INFINITELOOPCA -0.27""]"
2023-12-22,12/22/23,20.00,2000,credit,deposits,Zelle payment from MOHAMED NASR Conf# dzd7of7zj,12/22/23 Zelle payment from MOHAMED NASR Conf# dzd7of7zj,"December 16, 2023","January 18, 2024",2061,eStmt_2024-01-18.pdf,"[""12/22/23 Zelle payment from MOHAMED NASR Conf# dzd7of7zj 20.00""]"
2023-12-26,12/26/23,-11.72,-1172,debit,withdrawals,MOBILE PURCHASE 1222 PANERA BREAD #606003 K NEW BRUNSWICKNJ,12/26/23 MOBILE PURCHASE 1222 PANERA BREAD #606003 K NEW BRUNSWICKNJ,"December 16, 2023","January 18, 2024",2061,eStmt_2024-01-18.pdf,"[""12/26/23 MOBILE PURCHASE 1222  PANERA BREAD #606003 K NEW BRUNSWICKNJ -11.72""]"
2023-12-26,12/26/23,-10.77,-1077,debit,withdrawals,"MOBILE PURCHASE 1223 CHIPOTLE 3715 RIO GRANDE NJ continued on the next page MOUSTAFA MOHAMED NASR ! Account # 3810 6904 2061 ! December 16, 2023 to January 18, 2024","12/26/23 MOBILE PURCHASE 1223 CHIPOTLE 3715 RIO GRANDE NJ continued on the next page MOUSTAFA MOHAMED NASR ! Account # 3810 6904 2061 ! December 16, 2023 to January 18, 2024","December 16, 2023","January 18, 2024",2061,eStmt_2024-01-18.pdf,"[""12/26/23 MOBILE PURCHASE 1223  CHIPOTLE 3715 RIO GRANDE   NJ -10.77"", ""continued on the next page"", ""MOUSTAFA MOHAMED NASR   !   Account # 3810 6904 2061   !   December 16, 2023 to January 18, 2024""]"
2023-12-26,12/26/23,-6.38,-638,debit,withdrawals,CHECKCARD 1225 SPOTIFY 877-778-1161 NY 24492153359717446119099 RECURRING,12/26/23 CHECKCARD 1225 SPOTIFY 877-778-1161 NY 24492153359717446119099 RECURRING,"December 16, 2023","January 18, 2024",2061,eStmt_2024-01-18.pdf,"[""12/26/23 CHECKCARD  1225 SPOTIFY 877-778-1161 NY 24492153359717446119099 RECURRING -6.38""]"
2023-12-26,12/26/23,20.00,2000,credit,deposits,APPLE CASH DES:BANK XFER ID:Moustafa Nasr INDN:Moustafa Nasr CO ID:6192912998 WEB,12/26/23 APPLE CASH DES:BANK XFER ID:Moustafa Nasr INDN:Moustafa Nasr CO ID:6192912998 WEB,"December 16, 2023","January 18, 2024",2061,eStmt_2024-01-18.pdf,"[""12/26/23 APPLE CASH       DES:BANK XFER  ID:Moustafa  Nasr  INDN:Moustafa  Nasr          CO"", ""ID:6192912998 WEB20.00""]"
2023-12-27,12/27/23,-5.00,-500,debit,withdrawals,MOBILE PURCHASE 1226 CANTEEN VENDING AVENEL NJ,12/27/23 MOBILE PURCHASE 1226 CANTEEN VENDING AVENEL NJ,"December 16, 2023","January 18, 2024",2061,eStmt_2024-01-18.pdf,"[""12/27/23 MOBILE PURCHASE 1226  CANTEEN VENDING AVENEL       NJ -5.00""]"
2023-12-28,12/28/23,20.00,2000,credit,deposits,Zelle payment from MOHAMED NASR Conf# g4d3q1z9w,12/28/23 Zelle payment from MOHAMED NASR Conf# g4d3q1z9w,"December 16, 2023","January 18, 2024",2061,eStmt_2024-01-18.pdf,"[""12/28/23 Zelle payment from MOHAMED NASR Conf# g4d3q1z9w 20.00""]"
2023-12-29,12/29/23,-28.00,-2800,debit,withdrawals,NWS NEW BRUNSW 12/29 #000009041 MOBILE PURCHASE 1 PENN PLAZA EAST NEW BRUNSWICK NJ,12/29/23 NWS NEW BRUNSW 12/29 #000009041 MOBILE PURCHASE 1 PENN PLAZA EAST NEW BRUNSWICK NJ,"December 16, 2023","January 18, 2024",2061,eStmt_2024-01-18.pdf,"[""12/29/23 NWS NEW BRUNSW  12/29 #000009041 MOBILE PURCHASE 1 PENN PLAZA EAST  NEW"", ""BRUNSWICK NJ-28.00""]"
2023-12-29,12/29/23,-13.88,-1388,debit,withdrawals,PURCHASE 1228 DD DOORDASH RUHUNGRY 855-973-1040 CA,12/29/23 PURCHASE 1228 DD DOORDASH RUHUNGRY 855-973-1040 CA,"December 16, 2023","January 18, 2024",2061,eStmt_2024-01-18.pdf,"[""12/29/23 PURCHASE   1228 DD DOORDASH RUHUNGRY 855-973-1040 CA -13.88""]"
2023-12-29,12/29/23,7.00,700,credit,deposits,Transfer VENMO,12/29/23 Transfer VENMO,"December 16, 2023","January 18, 2024",2061,eStmt_2024-01-18.pdf,"[""12/29/23 Transfer VENMO 7.00""]"
2023-12-29,12/29/23,20.00,2000,credit,deposits,Zelle payment from MOHAMED NASR Conf# ekznjttf9,12/29/23 Zelle payment from MOHAMED NASR Conf# ekznjttf9,"December 16, 2023","January 18, 2024",2061,eStmt_2024-01-18.pdf,"[""12/29/23 Zelle payment from MOHAMED NASR Conf# ekznjttf9 20.00""]"
2024-01-02,01/02/24,-19.95,-1995,debit,withdrawals,MOBILE PURCHASE 1229 KING OF GYRO NEW BRUNSWICKNJ,01/02/24 MOBILE PURCHASE 1229 KING OF GYRO NEW BRUNSWICKNJ,"December 16, 2023","January 18, 2024",2061,eStmt_2024-01-18.pdf,"[""01/02/24 MOBILE PURCHASE 1229  KING OF GYRO NEW BRUNSWICKNJ -19.95""]"
2024-01-02,01/02/24,-15.67,-1567,debit,withdrawals,PURCHASE 1229 DD DOORDASH POPEYESLO 855-973-1040 CA,01/02/24 PURCHASE 1229 DD DOORDASH POPEYESLO 855-973-1040 CA,"December 16, 2023","January 18, 2024",2061,eStmt_2024-01-18.pdf,"[""01/02/24 PURCHASE   1229 DD DOORDASH POPEYESLO 855-973-1040 CA -15.67""]"
2024-01-02,01/02/24,-15.58,-1558,debit,withdrawals,PURCHASE 1229 DD DOORDASH KBGKOREAN 855-973-1040 CA,01/02/24 PURCHASE 1229 DD DOORDASH KBGKOREAN 855-973-1040 CA,"December 16, 2023","January 18, 2024",2061,eStmt_2024-01-18.pdf,"[""01/02/24 PURCHASE   1229 DD DOORDASH KBGKOREAN 855-973-1040 CA -15.58""]"
2024-01-02,01/02/24,-9.78,-978,debit,withdrawals,MOBILE PURCHASE 1229 SQ *WAFELS & DINGES - B New York CityNY,01/02/24 MOBILE PURCHASE 1229 SQ *WAFELS & DINGES - B New York CityNY,"December 16, 2023","January 18, 2024",2061,eStmt_2024-01-18.pdf,"[""01/02/24 MOBILE PURCHASE 1229  SQ *WAFELS & DINGES - B New York CityNY -9.78""]"
2024-01-02,01/02/24,-3.26,-326,debit,withdrawals,MOBILE PURCHASE 1230 TST* BB.Q CHICKEN USA - NEW YORK NY,01/02/24 MOBILE PURCHASE 1230 TST* BB.Q CHICKEN USA - NEW YORK NY,"December 16, 2023","January 18, 2024",2061,eStmt_2024-01-18.pdf,"[""01/02/24 MOBILE PURCHASE 1230  TST* BB.Q CHICKEN USA - NEW YORK     NY -3.26""]"
2024-01-02,01/02/24,-3.00,-300,debit,withdrawals,PMNT SENT 1230 APPLE CASH SENT MONEY 1INFINITELOOPCA,01/02/24 PMNT SENT 1230 APPLE CASH SENT MONEY 1INFINITELOOPCA,"December 16, 2023","January 18, 2024",2061,eStmt_2024-01-18.pdf,"[""01/02/24 PMNT SENT  1230 APPLE CASH SENT MONEY 1INFINITELOOPCA -3.00""]"
